FACT_ID,ORDER_ID,CUSTOMER_ID,PRODUCT_ID,SALES,QUANTITY,DISCOUNT,PROFIT
US-08926,CA-2016-168032,DF-13135,OFF-BI-10000546,1.728,3,0.8,-2.6784
US-08927,CA-2016-168032,DF-13135,FUR-TA-10004256,626.1,3,0.5,-538.446
US-08928,CA-2015-143616,SS-20140,OFF-AR-10002067,99.2,5,0,25.792
US-08929,US-2015-168704,FP-14320,FUR-TA-10000688,609.98,4,0.3,-113.282
US-08930,US-2015-168704,FP-14320,FUR-TA-10002530,211.372,2,0.3,-45.294
US-08931,US-2015-168704,FP-14320,TEC-PH-10001061,239.976,3,0.2,17.9982
US-08932,CA-2017-143252,HE-14800,FUR-FU-10001057,99.95,5,0,22.9885
US-08933,CA-2017-143252,HE-14800,TEC-AC-10002331,29.34,3,0,10.8558
US-08934,CA-2016-102134,SP-20545,FUR-FU-10003724,16.74,2,0,4.3524
US-08935,CA-2017-130036,BP-11185,OFF-PA-10000528,12.672,3,0.2,3.96
US-08936,CA-2017-130036,BP-11185,TEC-AC-10001908,1119.888,14,0.2,209.979
US-08937,CA-2015-134117,PG-18895,OFF-AR-10003903,204.85,5,0,53.261
US-08938,CA-2015-134117,PG-18895,TEC-PH-10004908,135.984,2,0.2,16.998
US-08939,CA-2015-134117,PG-18895,OFF-AR-10001940,16.4,5,0,7.052
US-08940,CA-2015-134117,PG-18895,OFF-BI-10002026,92.96,2,0.2,31.374
US-08941,CA-2014-130918,JP-15520,OFF-SU-10003936,7.632,3,0.2,-1.8126
US-08942,CA-2016-159023,NW-18400,OFF-BI-10002813,4.158,7,0.7,-3.465
US-08943,CA-2016-159023,NW-18400,TEC-MA-10003337,179.991,3,0.7,-251.9874
US-08944,CA-2017-111717,SW-20245,FUR-CH-10001545,239.358,3,0.3,-47.8716
US-08945,CA-2014-154592,EH-14005,OFF-PA-10000062,164.88,3,0,80.7912
US-08946,CA-2014-128622,SC-20260,OFF-SU-10001574,10.95,3,0,3.285
US-08947,CA-2017-148355,NC-18535,OFF-PA-10001972,19.44,3,0,9.3312
US-08948,CA-2017-148355,NC-18535,OFF-BI-10000201,12.3,5,0,6.15
US-08949,CA-2014-132913,AS-10090,OFF-AP-10003278,13.97,1,0,3.6322
US-08950,CA-2017-150910,JL-15130,FUR-TA-10002903,934.956,6,0.4,-249.3216
US-08951,CA-2017-150910,JL-15130,TEC-AC-10001013,46.864,2,0.2,7.6154
US-08952,CA-2017-150910,JL-15130,OFF-ST-10000918,26.16,3,0.2,1.962
US-08953,CA-2017-150910,JL-15130,OFF-AR-10001419,23.128,7,0.2,2.891
US-08954,CA-2017-150910,JL-15130,OFF-AP-10003266,59.24,5,0.2,16.291
US-08955,CA-2014-156790,VG-21790,FUR-BO-10000468,155.456,4,0.2,-7.7728
US-08956,CA-2014-126480,HG-14965,OFF-PA-10004610,8.56,2,0,3.852
US-08957,CA-2017-105620,JH-15430,FUR-FU-10004963,21,3,0.2,5.775
US-08958,CA-2017-105620,JH-15430,TEC-MA-10004626,120,2,0.5,-7.2
US-08959,CA-2017-150266,RO-19780,TEC-PH-10003437,299.96,5,0.2,37.495
US-08960,CA-2017-150266,RO-19780,OFF-AP-10002867,67.84,5,0.8,-179.776
US-08961,CA-2017-150266,RO-19780,FUR-CH-10002126,853.93,5,0.3,-24.398
US-08962,CA-2017-150266,RO-19780,OFF-AR-10001761,18.688,4,0.2,3.7376
US-08963,CA-2016-157280,LW-17125,FUR-FU-10004665,273.96,2,0,71.2296
US-08964,CA-2016-157280,LW-17125,TEC-AC-10000057,89.97,3,0,18.8937
US-08965,CA-2016-157280,LW-17125,FUR-FU-10003806,756.8,5,0,75.68
US-08966,CA-2017-106691,CC-12370,OFF-BI-10000145,1.248,2,0.8,-1.9344
US-08967,CA-2016-134180,JP-16135,TEC-AC-10000892,72,1,0.2,14.4
US-08968,CA-2016-134180,JP-16135,FUR-CH-10004886,470.155,7,0.3,-13.433
US-08969,CA-2014-166730,DD-13570,OFF-ST-10002554,39.128,1,0.2,-8.8038
US-08970,CA-2017-157469,ES-14080,OFF-AR-10001662,19.728,9,0.2,1.7262
US-08971,CA-2017-157469,ES-14080,TEC-PH-10004531,151.188,2,0.4,-25.198
US-08972,CA-2017-122308,MV-17485,FUR-CH-10000665,271.764,2,0.1,60.392
US-08973,US-2014-149034,RD-19900,TEC-AC-10003023,47.496,1,0.2,-1.1874
US-08974,CA-2017-159226,RL-19615,FUR-BO-10004709,344.981,7,0.15,28.4102
US-08975,CA-2017-156622,JP-15460,OFF-PA-10000477,36.288,7,0.2,12.7008
US-08976,CA-2017-156622,JP-15460,OFF-PA-10002923,78.304,2,0.2,29.364
US-08977,CA-2017-156622,JP-15460,FUR-TA-10003008,127.785,1,0.3,-31.0335
US-08978,CA-2017-156622,JP-15460,OFF-BI-10003707,6.104,2,0.8,-9.156
US-08979,CA-2014-119529,DM-13345,OFF-BI-10000546,5.76,2,0,2.8224
US-08980,CA-2015-150413,CS-11860,OFF-BI-10000404,1.72,1,0.8,-2.838
US-08981,CA-2014-108182,DL-13315,OFF-BI-10001196,8.952,2,0.8,-14.7708
US-08982,CA-2016-110898,LC-16870,OFF-AP-10001626,2.334,3,0.8,-6.3018
US-08983,CA-2016-110898,LC-16870,OFF-BI-10004656,1.728,4,0.8,-2.7648
US-08984,CA-2016-110898,LC-16870,FUR-FU-10003773,159.04,5,0.6,-194.824
US-08985,CA-2016-110898,LC-16870,FUR-TA-10000849,145.98,2,0.5,-99.2664
US-08986,CA-2015-123092,JG-15115,FUR-FU-10000222,77.952,3,0.2,12.6672
US-08987,CA-2015-123092,JG-15115,OFF-BI-10001718,95.97,5,0.7,-73.577
US-08988,CA-2015-123092,JG-15115,TEC-PH-10001700,105.584,2,0.2,9.2386
US-08989,CA-2015-123092,JG-15115,OFF-AR-10004078,9.344,2,0.2,1.168
US-08990,US-2015-128587,HM-14860,FUR-FU-10003026,9.68,2,0,3.7752
US-08991,US-2015-128587,HM-14860,TEC-CO-10003763,4899.93,7,0,2302.9671
US-08992,US-2017-139577,TN-21040,TEC-AC-10004708,104.75,5,0,21.9975
US-08993,CA-2017-159100,VP-21760,TEC-AC-10003499,18.528,2,0.2,4.4004
US-08994,CA-2017-159100,VP-21760,FUR-TA-10001950,1875.258,7,0.4,-968.8833
US-08995,CA-2014-109043,CS-12355,OFF-PA-10000312,91.36,5,0.2,29.692
US-08996,CA-2014-109043,CS-12355,OFF-AP-10004708,152.24,5,0.2,17.127
US-08997,US-2017-116491,PG-18820,TEC-PH-10004531,35.184,2,0.2,12.3144
US-08998,CA-2017-122763,HG-14845,OFF-PA-10000474,56.704,2,0.2,19.1376
US-08999,CA-2017-122763,HG-14845,OFF-PA-10002377,274.064,7,0.2,102.774
US-09000,CA-2017-137785,MH-18115,FUR-CH-10001482,458.43,5,0.3,-124.431
US-09001,CA-2014-133389,TB-21280,OFF-BI-10001553,8.226,3,0.7,-6.0324
US-09002,CA-2014-103807,EM-13825,TEC-AC-10000199,5.95,1,0,0.833
US-09003,CA-2014-103807,EM-13825,OFF-PA-10002195,15.24,3,0,7.1628
US-09004,CA-2015-102855,JF-15415,TEC-AC-10001767,239.94,6,0,26.3934
US-09005,CA-2015-102855,JF-15415,OFF-AR-10002467,23.84,8,0,6.4368
US-09006,CA-2017-107825,NB-18655,OFF-ST-10001321,92.52,6,0,24.9804
US-09007,CA-2017-107825,NB-18655,OFF-ST-10000777,37.76,1,0,10.5728
US-09008,CA-2017-107825,NB-18655,OFF-LA-10003720,7.38,2,0,3.4686
US-09009,CA-2017-107825,NB-18655,FUR-FU-10000206,5.82,2,0,2.7354
US-09010,CA-2017-106047,CS-11860,OFF-PA-10000791,3.816,1,0.2,1.1925
US-09011,CA-2017-127803,ND-18460,OFF-BI-10001787,26.16,4,0,12.8184
US-09012,CA-2015-137071,ED-13885,TEC-AC-10004353,100.8,2,0.2,21.42
US-09013,CA-2016-121447,EA-14035,FUR-FU-10001861,135.8,7,0,66.542
US-09014,CA-2017-143084,BP-11050,OFF-AR-10002766,13.9,5,0,3.753
US-09015,CA-2017-143084,BP-11050,OFF-EN-10003072,19.4,5,0,9.312
US-09016,CA-2016-131639,NS-18640,OFF-BI-10001636,13.488,2,0.2,4.3836
US-09017,CA-2016-131639,NS-18640,OFF-BI-10000948,11.416,1,0.2,3.8529
US-09018,CA-2016-161361,MV-17485,OFF-PA-10001838,17.64,3,0,8.6436
US-09019,CA-2016-161361,MV-17485,OFF-BI-10002215,17.04,3,0.2,5.538
US-09020,CA-2014-100706,LE-16810,TEC-AC-10001314,99.98,2,0,7.9984
US-09021,CA-2014-100706,LE-16810,FUR-FU-10002268,29.46,6,0,9.7218
US-09022,CA-2015-129525,VP-21760,OFF-BI-10002133,166.92,13,0.7,-116.844
US-09023,US-2016-141880,TC-21475,FUR-FU-10001979,98.328,3,0.2,9.8328
US-09024,CA-2015-165799,SG-20470,FUR-CH-10001482,117.882,1,0.1,1.3098
US-09025,CA-2016-102127,VP-21760,TEC-AC-10002018,20.97,3,0,9.0171
US-09026,CA-2016-102127,VP-21760,TEC-AC-10000397,139.96,4,0,9.7972
US-09027,CA-2016-102127,VP-21760,FUR-FU-10003976,37.74,3,0,12.8316
US-09028,US-2016-152415,PO-18865,FUR-FU-10002597,14.82,3,0,6.2244
US-09029,US-2016-152415,PO-18865,FUR-FU-10004864,191.82,3,0,61.3824
US-09030,CA-2014-138198,JL-15130,OFF-BI-10002103,13.904,2,0.2,4.5188
US-09031,CA-2017-128041,RW-19540,OFF-AP-10001005,314.6,4,0,103.818
US-09032,CA-2017-128041,RW-19540,FUR-TA-10002607,283.56,4,0,45.3696
US-09033,CA-2017-105823,RB-19465,FUR-CH-10000454,487.96,2,0,146.388
US-09034,CA-2014-152268,SC-20095,OFF-BI-10001359,1793.98,2,0,843.1706
US-09035,CA-2015-148873,EM-13960,OFF-BI-10003196,2.992,4,0.8,-4.488
US-09036,CA-2015-148873,EM-13960,TEC-AC-10003657,108.768,4,0.2,2.7192
US-09037,CA-2015-166492,RP-19390,OFF-PA-10002262,25.92,4,0,12.4416
US-09038,CA-2015-166492,RP-19390,OFF-ST-10002214,22.58,2,0,5.8708
US-09039,CA-2017-157420,HZ-14950,TEC-PH-10003555,55.176,3,0.2,-12.4146
US-09040,CA-2016-117121,AB-10105,OFF-BI-10000545,9892.74,13,0,4946.37
US-09041,CA-2014-138177,ND-18460,FUR-TA-10004607,73.915,1,0.5,-45.8273
US-09042,CA-2014-114335,XP-21865,FUR-FU-10000277,337.088,4,0.2,16.8544
US-09043,CA-2015-168760,MM-18280,OFF-AP-10004532,61.44,3,0,16.5888
US-09044,CA-2016-168830,ML-17395,TEC-AC-10003911,479.97,3,0,163.1898
US-09045,CA-2017-137463,KM-16225,OFF-BI-10003196,5.984,2,0.2,2.244
US-09046,CA-2017-137463,KM-16225,TEC-AC-10000358,189.95,5,0,45.588
US-09047,CA-2017-137463,KM-16225,TEC-AC-10000057,149.95,5,0,31.4895
US-09048,CA-2017-137463,KM-16225,OFF-AR-10001988,29.95,5,0,8.6855
US-09049,CA-2017-137463,KM-16225,OFF-LA-10003498,44.4,3,0,22.2
US-09050,CA-2014-124513,SL-20155,OFF-AR-10002956,66.03,3,0,17.1678
US-09051,CA-2015-165554,AJ-10780,OFF-PA-10003724,10.86,2,0,5.3214
US-09052,CA-2014-141838,DK-12835,OFF-AR-10004272,3.36,2,0,0.84
US-09053,CA-2014-141838,DK-12835,OFF-BI-10003291,27.936,4,0.2,9.4284
US-09054,CA-2014-141838,DK-12835,TEC-PH-10004100,28.784,2,0.2,2.8784
US-09055,CA-2017-117009,BK-11260,OFF-SU-10001218,21.96,2,0,6.1488
US-09056,CA-2015-128993,CC-12670,TEC-AC-10004209,21.98,2,0,8.5722
US-09057,CA-2015-160227,ED-13885,FUR-CH-10002073,2621.322,11,0.1,553.3902
US-09058,CA-2015-149097,SV-20785,FUR-FU-10003424,74.76,7,0,23.9232
US-09059,CA-2015-149097,SV-20785,FUR-TA-10001086,364.776,3,0.2,27.3582
US-09060,CA-2016-132304,AR-10825,FUR-TA-10004619,1115.17,7,0,334.551
US-09061,CA-2015-136420,CS-12250,OFF-BI-10002854,89.696,4,0.2,33.636
US-09062,CA-2015-136420,CS-12250,OFF-LA-10002762,50.12,4,0,23.5564
US-09063,CA-2016-101623,RR-19525,OFF-FA-10003495,36.48,6,0,18.24
US-09064,US-2014-151015,BD-11500,OFF-PA-10002581,322.192,13,0.2,100.685
US-09065,US-2014-151015,BD-11500,OFF-BI-10000343,2.946,3,0.8,-4.8609
US-09066,US-2014-151015,BD-11500,OFF-PA-10001184,19.136,4,0.2,6.9368
US-09067,CA-2017-152968,BM-11785,TEC-AC-10000521,23.08,2,0,6.924
US-09068,CA-2016-150077,MS-17365,TEC-PH-10002890,90.48,2,0,23.5248
US-09069,CA-2016-106278,BM-11140,FUR-CH-10003061,215.976,3,0.2,-2.6997
US-09070,CA-2016-106278,BM-11140,OFF-EN-10003567,65.94,3,0,30.9918
US-09071,CA-2017-147550,KE-16420,FUR-FU-10001918,11.352,3,0.2,2.6961
US-09072,CA-2015-136105,SZ-20035,OFF-ST-10002444,24.56,2,0,6.8768
US-09073,CA-2016-142524,MB-18085,OFF-EN-10003286,16.56,2,0,7.7832
US-09074,CA-2016-142524,MB-18085,TEC-AC-10000109,279.95,5,0,67.188
US-09075,CA-2014-136336,DB-13555,OFF-ST-10002574,828.84,6,0,0
US-09076,US-2015-136259,CB-12415,OFF-BI-10000773,7.218,3,0.7,-5.5338
US-09077,US-2015-136259,CB-12415,OFF-SU-10004661,27.2,4,0.2,2.04
US-09078,US-2014-124625,SP-20650,TEC-AC-10003280,89.97,3,0,18.8937
US-09079,CA-2016-108105,GW-14605,FUR-FU-10003773,318.08,4,0,34.9888
US-09080,CA-2016-108105,GW-14605,OFF-BI-10002412,5.8,1,0,2.61
US-09081,CA-2017-166898,KH-16630,TEC-PH-10002564,143.952,6,0.2,17.994
US-09082,CA-2017-166898,KH-16630,OFF-PA-10002262,19.44,3,0,9.3312
US-09083,CA-2017-169005,BG-11035,OFF-AR-10000246,5.56,2,0,1.4456
US-09084,CA-2015-104038,LO-17170,OFF-ST-10002554,146.73,3,0,2.9346
US-09085,CA-2015-104038,LO-17170,OFF-PA-10002751,29.9,5,0,13.455
US-09086,CA-2016-126102,DV-13465,OFF-BI-10004318,276.784,2,0.2,89.9548
US-09087,CA-2016-143406,LR-17035,OFF-AP-10001564,93.032,2,0.8,-251.1864
US-09088,CA-2016-143406,LR-17035,FUR-CH-10000513,454.965,5,0.3,-136.4895
US-09089,CA-2015-150308,RR-19525,TEC-PH-10001433,246.168,3,0.2,21.5397
US-09090,CA-2016-131093,TS-21610,OFF-ST-10002790,295.4,5,0.2,-62.7725
US-09091,US-2017-148831,AH-10210,OFF-ST-10002974,348.56,8,0,104.568
US-09092,CA-2015-162950,DW-13585,OFF-PA-10003177,15.552,3,0.2,5.4432
US-09093,CA-2015-162950,DW-13585,FUR-BO-10001918,482.94,6,0.5,-376.6932
US-09094,US-2015-132836,AJ-10945,TEC-PH-10001299,299.98,2,0,83.9944
US-09095,US-2015-132836,AJ-10945,OFF-BI-10004224,403.68,6,0,181.656
US-09096,US-2015-132836,AJ-10945,TEC-PH-10001300,41.9,2,0,11.732
US-09097,US-2015-132836,AJ-10945,OFF-LA-10004178,28.91,7,0,13.2986
US-09098,US-2014-158365,SV-20785,OFF-PA-10000289,32.4,5,0,15.552
US-09099,CA-2017-152933,MG-17650,TEC-PH-10002085,369.544,7,0.2,27.7158
US-09100,CA-2017-152933,MG-17650,OFF-PA-10001934,10.368,2,0.2,3.7584
US-09101,CA-2017-152933,MG-17650,TEC-AC-10003033,791.88,3,0.2,128.6805
US-09102,CA-2015-163181,AB-10105,OFF-AR-10001683,23.64,3,0.2,5.319
US-09103,CA-2015-163181,AB-10105,OFF-ST-10001713,84.784,2,0.2,-16.9568
US-09104,CA-2015-163181,AB-10105,FUR-FU-10000193,64.96,5,0.6,-84.448
US-09105,CA-2015-163181,AB-10105,OFF-BI-10000474,32.06,10,0.8,-51.296
US-09106,CA-2015-163181,AB-10105,OFF-ST-10000129,177.648,2,0.2,-28.8678
US-09107,CA-2015-163181,AB-10105,TEC-MA-10001016,287.91,3,0.4,33.5895
US-09108,CA-2015-132941,MM-18280,OFF-SU-10002557,22.368,2,0.2,1.6776
US-09109,CA-2015-132941,MM-18280,OFF-PA-10002160,32.368,7,0.2,11.7334
US-09110,CA-2015-132941,MM-18280,TEC-AC-10003095,207.984,2,0.2,36.3972
US-09111,CA-2014-132010,MA-17995,OFF-EN-10003160,36.4,5,0,17.472
US-09112,CA-2014-132010,MA-17995,TEC-AC-10001542,22.96,2,0,4.3624
US-09113,CA-2014-132010,MA-17995,OFF-ST-10003641,315.2,4,0,6.304
US-09114,CA-2014-132010,MA-17995,OFF-BI-10002432,15.18,3,0,7.1346
US-09115,CA-2016-135461,EB-13975,TEC-PH-10004094,623.96,5,0.2,38.9975
US-09116,CA-2017-153045,NS-18505,TEC-PH-10001817,429.6,2,0.4,-93.08
US-09117,CA-2017-153045,NS-18505,FUR-FU-10002759,31.968,2,0.2,6.3936
US-09118,CA-2017-153045,NS-18505,FUR-CH-10000309,887.271,3,0.3,-63.3765
US-09119,CA-2017-153045,NS-18505,OFF-PA-10003673,21.696,4,0.2,7.0512
US-09120,US-2016-155971,RB-19795,OFF-LA-10000452,22.05,7,0,10.584
US-09121,US-2016-155971,RB-19795,OFF-PA-10000210,99.9,5,0,46.953
US-09122,CA-2017-122007,JK-15325,OFF-AP-10000358,90.86,7,0,26.3494
US-09123,CA-2017-162250,PR-18880,OFF-PA-10002137,7.78,1,0,3.501
US-09124,US-2016-158288,EH-13945,OFF-BI-10003364,78.759,9,0.7,-57.7566
US-09125,CA-2016-128916,MA-17560,FUR-FU-10001940,9.552,3,0.6,-3.8208
US-09126,CA-2016-128916,MA-17560,FUR-FU-10000320,5.344,4,0.6,-2.1376
US-09127,CA-2015-157028,MA-17995,OFF-AR-10004441,8.28,2,0,3.4776
US-09128,CA-2017-112473,JL-15505,OFF-ST-10002182,50.136,3,0.2,-11.2806
US-09129,US-2017-147655,AS-10045,OFF-BI-10002931,88.074,7,0.7,-58.716
US-09130,CA-2016-130911,DC-12850,FUR-BO-10004357,301.47,3,0.5,-241.176
US-09131,CA-2016-130911,DC-12850,OFF-AR-10000475,18.656,2,0.2,1.6324
US-09132,CA-2017-100055,MD-17860,FUR-FU-10001473,27.46,2,0,9.8856
US-09133,CA-2017-100055,MD-17860,OFF-AP-10001469,125.13,3,0,36.2877
US-09134,CA-2015-157805,RH-19510,TEC-PH-10004447,555.96,5,0.2,41.697
US-09135,CA-2016-124254,TB-21175,OFF-ST-10001469,129.552,3,0.2,-22.6716
US-09136,CA-2016-124254,TB-21175,OFF-ST-10000060,51.984,1,0.2,-5.1984
US-09137,CA-2016-124254,TB-21175,OFF-PA-10000807,10.272,3,0.2,3.4668
US-09138,CA-2014-123400,EB-13930,OFF-BI-10000666,18.336,2,0.7,-12.224
US-09139,CA-2014-123400,EB-13930,TEC-PH-10002890,180.96,5,0.2,13.572
US-09140,CA-2014-106971,BM-11785,TEC-AC-10000844,475.944,7,0.2,95.1888
US-09141,CA-2017-123029,BT-11530,TEC-AC-10002402,159.98,2,0,47.994
US-09142,CA-2016-139409,FW-14395,TEC-PH-10003988,43.6,4,0,12.208
US-09143,US-2017-166688,RD-19480,OFF-BI-10004040,8.288,2,0.2,3.0044
US-09144,US-2017-166688,RD-19480,TEC-PH-10004094,1123.128,9,0.2,70.1955
US-09145,US-2017-166688,RD-19480,OFF-AP-10000358,64.9,5,0,18.821
US-09146,CA-2015-126970,TP-21130,OFF-BI-10000138,2.808,3,0.8,-4.4928
US-09147,US-2016-165505,CB-12535,TEC-AC-10002926,99.98,2,0,42.9914
US-09148,US-2016-165505,CB-12535,OFF-AR-10003477,8.04,6,0,2.7336
US-09149,US-2016-165505,CB-12535,OFF-ST-10001526,1564.29,13,0,406.7154
US-09150,US-2014-157070,QJ-19255,OFF-BI-10001765,138.56,4,0,66.5088
US-09151,US-2014-157070,QJ-19255,OFF-AP-10004859,65.52,5,0.1,12.376
US-09152,US-2015-106873,KM-16720,OFF-AR-10003179,14.576,2,0.2,2.3686
US-09153,US-2015-106873,KM-16720,TEC-AC-10002345,23.2,2,0.2,1.45
US-09154,US-2015-106873,KM-16720,OFF-AR-10001246,16.464,7,0.2,1.8522
US-09155,CA-2016-132990,KM-16660,FUR-FU-10004864,19.312,2,0.2,3.1382
US-09156,CA-2014-102645,IM-15055,OFF-PA-10001804,40.08,6,0,19.2384
US-09157,CA-2014-134215,ML-17395,OFF-AP-10001271,101.96,2,0,27.5292
US-09158,CA-2014-134215,ML-17395,OFF-PA-10004353,259.74,13,0,124.6752
US-09159,CA-2014-134215,ML-17395,TEC-AC-10002473,255.42,9,0,104.7222
US-09160,CA-2016-118934,GH-14410,OFF-BI-10003314,4.338,3,0.7,-3.0366
US-09161,CA-2016-118934,GH-14410,OFF-BI-10004465,11.88,5,0.7,-7.92
US-09162,CA-2016-160108,AG-10900,FUR-BO-10003450,405.86,7,0,32.4688
US-09163,CA-2016-160108,AG-10900,FUR-CH-10002335,680.01,3,0,176.8026
US-09164,CA-2015-164007,MG-17695,TEC-AC-10003433,2.376,3,0.2,0.7425
US-09165,CA-2015-164007,MG-17695,OFF-AP-10003849,143.128,2,0.8,-393.602
US-09166,CA-2016-100300,MJ-17740,TEC-MA-10000984,4476.8,4,0.2,503.64
US-09167,CA-2016-100300,MJ-17740,OFF-PA-10000418,104.85,1,0,50.328
US-09168,CA-2016-100300,MJ-17740,OFF-AP-10001242,241.44,3,0,72.432
US-09169,CA-2016-140571,SJ-20125,OFF-PA-10001954,319.76,14,0,147.0896
US-09170,CA-2016-140571,SJ-20125,OFF-PA-10001954,45.68,2,0,21.0128
US-09171,US-2016-155768,LB-16795,FUR-FU-10000448,31.96,2,0,1.598
US-09172,US-2016-155768,LB-16795,OFF-PA-10001357,47.9,1,0,22.992
US-09173,US-2016-155768,LB-16795,OFF-ST-10002292,1112.94,3,0,222.588
US-09174,US-2016-155768,LB-16795,OFF-EN-10001219,22.92,3,0,11.2308
US-09175,CA-2017-119424,SB-20185,TEC-PH-10002564,71.976,3,0.2,8.997
US-09176,CA-2017-119424,SB-20185,OFF-PA-10001639,19.44,3,0,9.3312
US-09177,CA-2016-118178,CC-12610,OFF-BI-10001153,31.086,3,0.7,-20.724
US-09178,CA-2016-166618,DP-13000,TEC-PH-10003356,13.98,2,0,3.9144
US-09179,CA-2016-166618,DP-13000,OFF-AR-10001725,23.65,1,0,6.149
US-09180,CA-2017-156776,JL-15505,TEC-PH-10002415,707.88,3,0.2,44.2425
US-09181,CA-2017-156776,JL-15505,OFF-BI-10003355,11.952,3,0.2,4.1832
US-09182,CA-2017-156776,JL-15505,OFF-BI-10000216,31.128,3,0.2,11.673
US-09183,CA-2017-156776,JL-15505,TEC-AC-10004803,55.76,4,0,7.8064
US-09184,CA-2017-156776,JL-15505,OFF-PA-10001970,24.56,2,0,11.5432
US-09185,CA-2017-156776,JL-15505,FUR-FU-10004848,51.75,1,0,15.525
US-09186,CA-2017-156776,JL-15505,FUR-CH-10002317,207.184,1,0.2,25.898
US-09187,CA-2017-156776,JL-15505,OFF-AP-10002534,1473.1,5,0,412.468
US-09188,US-2015-130512,SM-20320,OFF-SU-10001935,3.488,2,0.2,-0.6976
US-09189,US-2015-130512,SM-20320,TEC-AC-10000290,21.728,4,0.2,3.8024
US-09190,US-2015-130512,SM-20320,OFF-ST-10002574,663.072,6,0.2,-165.768
US-09191,US-2015-130512,SM-20320,OFF-BI-10004519,99.588,2,0.7,-82.99
US-09192,US-2015-130512,SM-20320,OFF-PA-10003625,49.568,2,0.2,15.49
US-09193,CA-2015-141810,BB-10990,OFF-BI-10001524,29.372,7,0.8,-46.9952
US-09194,CA-2015-141810,BB-10990,TEC-PH-10002200,344.704,2,0.2,38.7792
US-09195,CA-2014-146843,PB-19150,OFF-SU-10001664,47.992,7,0.2,3.5994
US-09196,CA-2014-146843,PB-19150,TEC-AC-10002550,102.24,4,0.2,-16.614
US-09197,CA-2014-103310,GM-14680,OFF-PA-10004353,39.96,2,0,19.1808
US-09198,CA-2014-103310,GM-14680,TEC-PH-10001817,1432,5,0.2,125.3
US-09199,CA-2014-103310,GM-14680,OFF-SU-10004737,41.04,6,0,11.0808
US-09200,CA-2014-103310,GM-14680,FUR-CH-10002320,256.784,1,0.2,32.098
US-09201,CA-2016-152688,NR-18550,FUR-BO-10001337,120.98,1,0,12.098
US-09202,CA-2016-152688,NR-18550,OFF-BI-10004584,315.98,1,0,148.5106
US-09203,CA-2016-153836,EH-13765,OFF-BI-10004817,28.752,3,0.2,10.0632
US-09204,CA-2016-153836,EH-13765,OFF-AR-10004602,114.95,5,0,32.186
US-09205,CA-2016-104689,FH-14365,OFF-AR-10001149,23.04,8,0,6.912
US-09206,CA-2016-146423,BT-11680,OFF-AR-10004817,15.48,3,0,4.4892
US-09207,CA-2016-146423,BT-11680,OFF-PA-10003797,51.84,8,0,24.8832
US-09208,CA-2017-140781,AB-10105,TEC-AC-10000682,39.816,3,0.2,7.4655
US-09209,CA-2017-141747,SC-20230,OFF-ST-10003996,16.06,1,0,4.1756
US-09210,CA-2017-142776,RS-19870,OFF-EN-10003160,7.28,1,0,3.4944
US-09211,CA-2017-142776,RS-19870,OFF-BI-10002012,5.4,3,0,2.592
US-09212,CA-2015-167479,AI-10855,OFF-PA-10002105,19.44,3,0,9.3312
US-09213,CA-2014-144071,DJ-13420,FUR-FU-10000397,39.88,2,0,11.1664
US-09214,CA-2014-144071,DJ-13420,FUR-FU-10000758,79.44,3,0,28.5984
US-09215,US-2017-120908,BF-10975,OFF-LA-10004677,20.664,7,0.2,6.9741
US-09216,CA-2016-152646,TH-21235,OFF-PA-10004451,32.4,5,0,15.552
US-09217,CA-2017-103765,JG-15310,OFF-AP-10002311,13.762,1,0.8,-24.7716
US-09218,US-2017-118157,AW-10930,OFF-EN-10004459,15.28,2,0,7.4872
US-09219,US-2015-164238,JW-15955,OFF-ST-10002352,44.688,7,0.2,3.3516
US-09220,US-2015-164238,JW-15955,FUR-BO-10000780,301.47,3,0.5,-204.9996
US-09221,CA-2017-103212,MH-18025,OFF-LA-10000248,11.07,3,0,5.2029
US-09222,CA-2017-103212,MH-18025,FUR-TA-10003473,1504.52,4,0,346.0396
US-09223,CA-2017-103212,MH-18025,OFF-PA-10004355,25.92,4,0,12.4416
US-09224,CA-2017-121160,FM-14290,OFF-BI-10001308,7.536,6,0.8,-13.188
US-09225,CA-2017-121160,FM-14290,OFF-BI-10003094,1.408,2,0.8,-2.3232
US-09226,CA-2017-121160,FM-14290,OFF-BI-10004040,4.144,4,0.8,-6.4232
US-09227,CA-2017-121160,FM-14290,OFF-ST-10002485,52.752,3,0.2,-12.5286
US-09228,CA-2017-140515,GZ-14545,OFF-AP-10001205,381.36,7,0,106.7808
US-09229,CA-2014-153619,TC-21535,OFF-AR-10001868,6.72,4,0,3.36
US-09230,CA-2017-133718,TB-21520,OFF-BI-10003429,15.192,3,0.2,5.5071
US-09231,CA-2017-133718,TB-21520,OFF-PA-10002689,58.32,9,0,27.9936
US-09232,CA-2014-148383,RP-19390,OFF-BI-10003650,946.764,6,0.7,-694.2936
US-09233,CA-2016-126732,LR-16915,FUR-FU-10001889,94.68,9,0,31.2444
US-09234,CA-2016-126732,LR-16915,OFF-ST-10000321,23.67,3,0,0.9468
US-09235,CA-2016-126732,LR-16915,TEC-PH-10001530,1091.168,4,0.2,68.198
